@RELATION dados_arvore

@ATTRIBUTE heading {2,1,10,3,8,5,4}
@ATTRIBUTE day NUMERIC
@ATTRIBUTE locations NUMERIC
@ATTRIBUTE types NUMERIC
@ATTRIBUTE sensor_id NUMERIC

@DATA
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,4,52
3,4,2,4,52
3,4,2,4,78
3,4,2,4,78
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,135
3,4,2,22,90
3,4,2,22,90
3,4,2,22,90
3,4,2,22,90
3,4,2,22,90
3,4,2,22,90
3,4,2,22,90
3,4,2,22,90
3,4,2,22,90
3,4,2,22,90
3,4,2,22,90
3,4,2,22,90
3,4,2,22,90
3,4,2,22,90
3,4,2,22,90
3,4,2,22,90
3,4,2,9,95
3,4,2,9,95
3,4,2,9,105
3,4,2,9,105
3,4,2,9,120
3,4,2,9,120
3,4,2,23,142
3,4,2,23,142
3,4,2,23,142
3,4,2,23,142
3,4,2,23,142
3,4,2,23,142
3,4,2,23,142
3,4,2,23,142
3,4,2,23,142
3,4,2,23,142
3,4,2,23,142
3,4,2,23,142
3,4,2,23,142
3,3,2,3,53
3,3,2,3,53
3,3,2,3,53
3,3,2,3,53
3,3,2,3,55
3,3,2,3,55
3,3,2,3,55
3,3,2,3,72
3,3,2,3,72
3,3,2,3,73
3,3,2,3,73
3,3,2,3,73
3,3,2,3,80
3,3,2,3,133
3,3,2,63,60
3,3,2,63,60
3,3,2,4,52
3,3,2,4,84
3,3,2,4,84
3,3,2,4,84
3,3,2,4,84
3,3,2,4,84
3,3,2,4,84
3,3,2,4,84
3,3,2,9,120
3,3,2,9,120
3,3,2,9,120
3,4,2,3,53
3,4,2,3,53
3,4,2,3,53
3,4,2,3,53
3,4,2,3,55
3,4,2,3,55
3,4,2,3,55
3,4,2,3,55
3,4,2,3,55
3,4,2,3,55
3,4,2,3,55
3,4,2,3,55
3,4,2,3,55
3,4,2,3,55
3,4,2,3,55
3,4,2,3,59
3,4,2,3,59
3,4,2,3,59
3,4,2,3,59
3,4,2,3,59
3,4,2,3,59
3,4,2,3,59
3,4,2,3,59
3,4,2,3,61
3,4,2,3,61
3,4,2,3,66
3,4,2,3,66
3,4,2,3,66
3,4,2,3,66
3,4,2,3,72
3,4,2,3,72
3,4,2,3,72
3,4,2,3,72
3,4,2,3,72
3,4,2,3,72
3,4,2,3,72
3,4,2,3,72
3,4,2,3,72
3,4,2,3,72
3,4,2,3,73
3,4,2,3,73
3,4,2,3,73
3,4,2,3,73
3,4,2,3,73
3,4,2,3,73
3,4,2,3,73
3,4,2,3,73
3,4,2,3,80
3,4,2,3,80
3,4,2,3,80
3,4,2,3,80
3,4,2,3,80
3,4,2,3,80
3,4,2,3,83
3,4,2,63,60
3,4,2,63,60
3,4,2,63,60
3,4,2,63,60
3,4,2,63,60
3,4,2,63,60
3,4,2,63,60
3,4,2,63,60
3,4,2,63,60
3,4,2,63,60
3,4,2,63,60
3,4,2,63,60
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,31,70
3,4,2,4,52
3,4,2,4,52
3,4,2,4,52
3,4,2,4,52
3,4,2,4,52
3,4,2,4,52
3,4,2,4,52
3,4,2,4,52
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,84
3,4,2,4,135
3,4,2,4,135
3,4,2,4,135
3,4,2,28,98
3,4,2,22,90
3,4,2,9,95
3,4,2,9,105
3,4,2,9,120
3,4,2,9,120
3,4,2,9,120
3,4,2,23,142
3,4,2,23,142
4,6,3,10,76
4,6,7,4,82
4,6,7,4,82
4,6,7,4,82
4,6,7,4,82
4,6,7,4,82
4,6,7,4,82
4,6,7,4,82
4,6,7,4,82
4,6,7,9,92
4,6,7,9,92
4,6,7,9,92
4,6,7,9,92
4,6,7,9,92
4,6,7,9,92
4,6,7,9,92
4,6,7,9,92
4,2,5,10,64
4,2,7,4,82
4,2,7,4,82
4,2,7,4,82
4,2,7,9,92
4,2,7,9,92
4,2,7,9,92
4,7,3,10,76
4,7,3,10,76
4,7,3,10,76
4,7,7,4,82
4,7,7,4,82
4,7,7,4,82
4,7,7,4,82
4,7,7,9,92
4,7,7,9,92
4,7,7,9,92
4,1,5,10,64
4,1,5,10,64
4,1,5,10,64
4,1,5,10,64
4,1,3,10,76
4,1,7,4,82
4,1,7,4,82
4,1,7,4,82
4,1,7,9,92
4,1,7,9,92
4,1,7,9,92
4,1,7,9,92
4,4,5,10,64
4,4,3,10,76
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,9,92
4,4,7,9,92
4,4,7,9,92
4,4,7,9,92
4,4,7,9,92
4,4,7,9,92
4,3,3,10,76
4,3,3,10,76
4,3,7,4,82
4,3,7,4,82
4,3,7,9,92
4,3,7,9,92
4,3,7,9,92
4,4,5,10,64
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,4,82
4,4,7,9,92
4,4,7,9,92
4,4,7,9,92
4,4,7,9,92
4,4,7,9,92
1,6,8,11,81
1,6,8,11,81
1,6,8,11,81
1,6,8,11,81
1,6,8,11,81
1,6,8,11,81
1,6,8,11,81
1,6,8,11,81
1,6,8,9,104
1,6,8,9,104
1,6,8,9,104
1,6,8,9,104
1,6,8,9,104
1,2,8,11,81
1,2,8,11,81
1,7,8,11,81
1,7,8,11,81
1,7,8,11,81
1,7,8,11,81
1,7,8,9,104
1,1,8,11,81
1,1,8,9,104
1,4,8,11,81
1,4,8,11,81
1,4,8,9,104
1,4,8,9,104
1,3,8,11,81
1,3,8,11,81
1,3,8,11,81
1,3,8,11,81
1,3,8,11,81
1,3,8,11,81
1,3,8,11,81
1,3,8,11,81
1,3,8,9,104
1,4,8,11,81
1,4,8,11,81
1,4,8,11,81
1,4,8,11,81
1,4,8,11,81
1,4,8,11,81
1,4,8,9,104
5,6,3,20,56
5,6,3,9,97
5,6,3,9,107
5,6,3,9,107
5,6,3,9,107
5,7,3,20,56
5,7,3,9,107
5,7,3,9,107
5,3,3,9,107
5,4,3,9,97
5,4,3,9,97
5,4,3,9,107
5,4,3,9,107
5,4,3,9,107
10,6,5,2,130
10,6,5,2,130
10,6,5,2,130
10,6,5,2,130
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,8,2,140
10,6,2,2,54
10,6,2,2,54
10,6,2,2,54
10,6,2,2,54
10,6,2,2,141
10,6,2,2,141
10,6,2,2,141
10,6,2,2,141
10,6,2,2,141
10,6,2,2,141
10,6,2,2,141
10,6,2,2,141
10,6,2,2,141
10,6,2,2,141
10,2,5,2,130
10,2,5,2,130
10,2,5,2,130
10,2,5,2,130
10,2,5,2,130
10,2,5,2,130
10,2,5,2,130
10,2,5,2,130
10,2,8,2,140
10,2,8,2,140
10,2,8,2,140
10,2,8,2,140
10,2,8,2,140
10,2,8,2,140
10,2,8,2,140
10,2,8,2,140
10,2,8,2,140
10,2,8,2,140
10,2,8,2,140
10,2,8,2,140
10,2,8,2,140
10,2,8,2,140
10,2,2,2,54
10,2,2,2,54
10,2,2,2,141
10,2,2,2,141
10,7,5,2,130
10,7,5,2,130
10,7,5,2,130
10,7,5,2,130
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
10,7,8,2,140
